StationAdd,StationA_1,BikesCapac,HubName,HubDist,StationUID,StationID,AuthorityI,StationNam,StationN_1,originlat,originlon,Tlat,Tlon,url,http
莒光路/大埔街口東北側(莒光大埔街口)(鄰近南機場夜市),Juguang Rd. / Dapu St. intersetion,32,BL10,596.3228125,TPE0321,321,TPE,莒光大埔街口,Juguang & Dapu Intersection,25.031334,121.505085,25.035421,121.501622,"https://api.mapbox.com/directions/v5/mapbox/walking/121.505085,25.031334;121.501622, 25.035421?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.505085,25.031334;121.501622, 25.035421?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
民生東路一段23巷 / 民生東路一段27巷口(北側),,30,O10,422.0688439,TPE0322,322,TPE,永盛公園(民生東路一段23巷),Yongsheng Park,25.058835,121.52504,25.06246,121.526148,"https://api.mapbox.com/directions/v5/mapbox/walking/121.52504,25.058835;121.526148, 25.06246?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.52504,25.058835;121.526148, 25.06246?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
錦州街13巷 / 中山北路二段137巷口(東南側)(鄰近雙城街夜市),"Ln. 13, Jinzhou St. / Ln. 137, Sec. 2, Zhongshan N. Rd.",26,O10,219.3017984,TPE0323,323,TPE,新興公園,Xinxing Park,25.061568,121.524392,25.062461,121.526148,"https://api.mapbox.com/directions/v5/mapbox/walking/121.524392,25.061568;121.526148, 25.062461?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.524392,25.061568;121.526148, 25.062461?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
延平北路5段136巷4號對面,"No.4, Ln. 136, Sec. 5, Zhongshan N. Rd.(oppsite)",24,R14,1556.512495,TPE0324,324,TPE,市立圖書館葫蘆堵分館,Taipei Public Library Huludu Branch,25.08221,121.5108,25.071776,121.520108,"https://api.mapbox.com/directions/v5/mapbox/walking/121.5108,25.08221;121.520108, 25.071776?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.5108,25.08221;121.520108, 25.071776?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
南京東路六段368巷30號對面人行道,"No.30, Ln. 368, Sec. 6, Nanjing E. Rd.",40,BL21,1085.153502,TPE0325,325,TPE,南京東路六段368巷,"Ln. 368, Sec. 6, Nanjing E. Rd.",25.05827,121.58707,25.0504,121.592825,"https://api.mapbox.com/directions/v5/mapbox/walking/121.58707,25.05827;121.592825, 25.05040?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.58707,25.05827;121.592825, 25.05040?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
基隆路一段 / 基隆路一段101巷口(東南側),"Sec. 1, Keelung Rd. /  Ln. 101, Sec. 1, Keelung Rd. (intersection)",30,BL18,443.9464,TPE0326,326,TPE,基隆路一段101巷口,"Ln. 101,Sec. 1,Keelung Rd.",25.04525,121.56709,25.04126,121.567181,"https://api.mapbox.com/directions/v5/mapbox/walking/121.56709,25.04525;121.567181, 25.04126?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.56709,25.04525;121.567181, 25.04126?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
重慶南路二段45號前方(郵政博物館前)(鄰近郵政博物館/國立台灣藝術教育館),"No.45, Sec. 2, Chongqing S. Rd.",24,R08,364.3715654,TPE0327,327,TPE,重慶南海路口,Chongqing & Nanhai Intersection,25.03158,121.51464,25.03456,121.515983,"https://api.mapbox.com/directions/v5/mapbox/walking/121.51464,25.03158;121.515983, 25.03456?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.51464,25.03158;121.515983, 25.03456?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
一江街 / 松江路132巷口(西北側)(鄰近四平陽光商圈),"Yijiang St. /  Ln. 132, Songjiang Rd. intersection",36,O08,165.6401106,TPE0328,328,TPE,一江公園,Yijiang Park,25.05316,121.53146,25.05257,121.532826,"https://api.mapbox.com/directions/v5/mapbox/walking/121.53146,25.05316;121.532826, 25.05257?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.53146,25.05316;121.532826, 25.05257?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
樂群二路 / 明水路口(東側),Lequn 2nd Rd. / Mingshui Rd. intersetion,34,BR14,585.9729418,TPE0329,329,TPE,樂群二明水路口,Lequn 2nd & Mingshui Intersection,25.07983,121.55236,25.08011,121.547104,"https://api.mapbox.com/directions/v5/mapbox/walking/121.55236,25.07983;121.547104, 25.08011?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.55236,25.07983;121.547104, 25.08011?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
延平北路四段200號(南側),"No.200, Sec. 4, Yanping N. Rd.",28,R14,1019.771723,TPE0330,330,TPE,迪化休閒運動公園,Dihua Park,25.07491,121.5115,25.071776,121.520108,"https://api.mapbox.com/directions/v5/mapbox/walking/121.5115,25.07491;121.520108, 25.071776?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.5115,25.07491;121.520108, 25.071776?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
民族西路 / 民族西路31巷口(東北側)(鄰近大同大學/花博公園圓山園區/花博圓山公園區-爭艷館/中山親子館),"Minsheng W. Rd. / Ln. 31, Minsheng W. Rd. intersection",34,R14,246.5135878,TPE0331,331,TPE,民族玉門街口,Minzu & Yumen Intersection,25.06859,121.51974,25.07078,121.520033,"https://api.mapbox.com/directions/v5/mapbox/walking/121.51974,25.06859;121.520033, 25.07078?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.51974,25.06859;121.520033, 25.07078?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
南京西路6號(前方)(鄰近台北之家(光點台北)),"No.6, Nanjing W. Rd.",34,R11,95.27394234,TPE0332,332,TPE,捷運中山站(2號出口),MRT Zhongshan Sta. (Exit 2),25.05225,121.52193,25.05261,121.521154,"https://api.mapbox.com/directions/v5/mapbox/walking/121.52193,25.05225;121.521154, 25.05261?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.52193,25.05225;121.521154, 25.05261?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
八德路四段106巷6弄2號(東側)(鄰近京華城/中保寶貝城(BabyBoss City)/台北機廠),"No.2, Aly. 6, Ln. 106, Sec. 4, Bade Rd.",28,G18,471.2017425,TPE0333,333,TPE,復盛公園,Fusheng Park,25.047428,121.561182,25.051215,121.563073,"https://api.mapbox.com/directions/v5/mapbox/walking/121.561182,25.047428;121.563073, 25.051215?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.561182,25.047428;121.563073, 25.051215?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
敦化南路二段97-101號(西側),"No.97, Sec. 2, Dunhua S. Rd.",24,R04,582.8970125,TPE0334,334,TPE,敦化南路二段103巷口,"Ln. 103,Sec. 2,Dunhua S. Rd.",25.028973,121.549024,25.033032,121.552332,"https://api.mapbox.com/directions/v5/mapbox/walking/121.549024,25.028973;121.552332, 25.033032?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.549024,25.028973;121.552332, 25.033032?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
保儀路/木柵路三段102巷口(西南側),"Baoyi Rd. / Ln. 102, Sec. 3, Muzha Rd. ( Intersection )",32,BR03,1368.282546,TPE0335,335,TPE,景文中學,Jingwen High School,24.986301,121.567855,24.99858,121.568409,"https://api.mapbox.com/directions/v5/mapbox/walking/121.567855,24.986301;121.568409, 24.99858?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.567855,24.986301;121.568409, 24.99858?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
承德路三段12號(前方),"No.12, Sec. 3, Chengde Rd.",22,R13,90.00151572,TPE0336,336,TPE,承德路三段8巷口,"Ln. 8,Sec. 3,Chengde Rd.",25.06382,121.51815,25.06312,121.518558,"https://api.mapbox.com/directions/v5/mapbox/walking/121.51815,25.06382;121.518558, 25.06312?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.51815,25.06382;121.518558, 25.06312?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
潭美街27號西側(行善公園東南角)(鄰近饒河街夜市/彩虹橋),"No.27, Tanmei St.",30,G19,318.0874733,TPE0337,337,TPE,彩虹橋,Rainbow Bridge,25.05301,121.57592,25.05017,121.576244,"https://api.mapbox.com/directions/v5/mapbox/walking/121.57592,25.05301;121.576244, 25.05017?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.57592,25.05301;121.576244, 25.05017?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
東新街108巷10之1號(西側),"No.10-1, Ln. 108, Dongxin St.",32,BL20,522.0346838,TPE0338,338,TPE,成德國中,Chengde Junior High School,25.04573,121.58794,25.04523,121.583277,"https://api.mapbox.com/directions/v5/mapbox/walking/121.58794,25.04573;121.583277, 25.04523?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.58794,25.04573;121.583277, 25.04523?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
敦煌路68號(北側),"No.68, Dunhuang Rd.",34,R14,498.6797607,TPE0339,339,TPE,重慶國中,Chongcing Junior High School,25.07581,121.51816,25.07177,121.520108,"https://api.mapbox.com/directions/v5/mapbox/walking/121.51816,25.07581;121.520108, 25.07177?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.51816,25.07581;121.520108, 25.07177?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
南京東路四段182號(北側),"No.182, Sec. 4, Nanjing E. Rd.",22,G17,474.5849007,TPE0340,340,TPE,南京光復路口,Nanjing Guangfu Intersection,25.05143,121.55716,25.05153,121.552898,"https://api.mapbox.com/directions/v5/mapbox/walking/121.55716,25.05143;121.552898, 25.05153?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.55716,25.05143;121.552898, 25.05153?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
文林路 / 福華路口(東側),Wenlin Rd. / Fuhua Rd. Intersection,38,R17,125.2367525,TPE0341,341,TPE,捷運芝山站(1號出口),MRT Zhishan Sta.(Exit.1),25.10094,121.52243,25.10204,121.522636,"https://api.mapbox.com/directions/v5/mapbox/walking/121.52243,25.10094;121.522636, 25.10204?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.52243,25.10094;121.522636, 25.10204?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
文林北路224-238號(東南側),"No.224 - 238, Wenlin N. Rd.",30,R18,525.4680064,TPE0342,342,TPE,文林建民路口,Wenlin & Jianmin Intersection,25.10779,121.51468,25.10929,121.519153,"https://api.mapbox.com/directions/v5/mapbox/walking/121.51468,25.10779;121.519153, 25.10929?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.51468,25.10779;121.519153, 25.10929?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
忠孝東路六段187號(東南側),"No.187, Sec. 6, Zhongxiao E. Rd.",30,BL21,593.5199588,TPE0343,343,TPE,忠孝東路六段185巷口,"Ln. 185, Sec. 6, Zhongxiao E. Rd",25.04904,121.58755,25.05031,121.592726,"https://api.mapbox.com/directions/v5/mapbox/walking/121.58755,25.04904;121.592726, 25.05031?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.58755,25.04904;121.592726, 25.05031?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
復興南路一段133號(西南側)(鄰近東區地下街),"No.133, Sec. 1, Fuxing S. Rd.",42,BR10,69.07417012,TPE0344,344,TPE,捷運忠孝復興站(5號出口),MRT Zhongxiao Fuxing Sta.(Exit.5),25.04264,121.54401,25.04202,121.543985,"https://api.mapbox.com/directions/v5/mapbox/walking/121.54401,25.04264;121.543985, 25.04202?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.54401,25.04264;121.543985, 25.04202?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
信義路一段1號(西側)(鄰近臺北市青少年發展處/中正親子館),"No.1, Sec. 1, Xinyi Rd.",52,R08,402.7115322,TPE0345,345,TPE,中正運動中心,Zhongzheng Sports Center,25.03806,121.51943,25.03588,121.516543,"https://api.mapbox.com/directions/v5/mapbox/walking/121.51943,25.03806;121.516543, 25.03588?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.51943,25.03806;121.516543, 25.03588?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
中正路510號(西南側),"No.510, Zhongzheng Rd.",36,R16,1070.494621,TPE0346,346,TPE,陽明高中,Yangming High School,25.09157,121.51669,25.0941,121.525966,"https://api.mapbox.com/directions/v5/mapbox/walking/121.51669,25.09157;121.525966, 25.09410?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.51669,25.09157;121.525966, 25.09410?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
博愛路 / 寶慶路口(西北側)(鄰近總統府/中山堂),Bo’ai Rd. / Baoqing Rd. intersection,26,BL11,278.056056,TPE0347,347,TPE,博愛寶慶路口,Boai & Baoqing Intersection,25.04134,121.51135,25.0422,121.509006,"https://api.mapbox.com/directions/v5/mapbox/walking/121.51135,25.04134;121.509006, 25.04220?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.51135,25.04134;121.509006, 25.04220?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
民生東路五段82號(東側),"No.82, Sec. 5, Minsheng E. Rd.",24,G18,909.3968349,TPE0348,348,TPE,民生立體停車場,Minsheng Parking Lot,25.058522,121.55942,25.05121,121.563073,"https://api.mapbox.com/directions/v5/mapbox/walking/121.55942,25.058522;121.563073, 25.05121?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.55942,25.058522;121.563073, 25.05121?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
重慶北路三段272號(東側)(鄰近保安宮),"No.272, Sec. 3, Chongqing N. Rd.",28,R14,720.0395594,TPE0349,349,TPE,重慶酒泉街口,Chongqing & Jiuquan Intersection,25.07183,121.51364,25.07177,121.520108,"https://api.mapbox.com/directions/v5/mapbox/walking/121.51364,25.07183;121.520108, 25.07177?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.51364,25.07183;121.520108, 25.07177?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
復興南路二段144-3號前方,"No.144-3, Sec. 2, Fuxing S. Rd.",32,BR08,322.7338461,TPE0350,350,TPE,復興南路二段128巷口,"Ln. 128, Sec. 2, Fuxing S. Rd.",25.02904,121.54336,25.02615,121.543636,"https://api.mapbox.com/directions/v5/mapbox/walking/121.54336,25.02904;121.543636, 25.02615?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.54336,25.02904;121.543636, 25.02615?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
中山南路 / 青島東路口東北側,Zhongshan S. Rd. / Qingdao E. Rd. intersection,38,R10,183.8753365,TPE0351,351,TPE,中山青島路口,Zhongshan & Qingdao Intersection,25.04469,121.51954,25.04607,121.518643,"https://api.mapbox.com/directions/v5/mapbox/walking/121.51954,25.04469;121.518643, 25.04607?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.51954,25.04469;121.518643, 25.04607?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
迪化街一段351號(東北側)(鄰近延三夜市(大橋頭夜市)),"No.351, Sec. 1, Dihua St.",46,O12,320.488814,TPE0352,352,TPE,民權迪化街口,Minquan & Dihua Intersection,25.06318,121.50944,25.06318,121.512319,"https://api.mapbox.com/directions/v5/mapbox/walking/121.50944,25.06318;121.512319, 25.06318?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.50944,25.06318;121.512319, 25.06318?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
水源路 / 同安街口 (東側),"No.107, Tong’an St.",30,G09,605.2305991,TPE0353,353,TPE,紀州庵,Kishu An Forest of Literature,25.02088,121.52049,25.0255,121.523353,"https://api.mapbox.com/directions/v5/mapbox/walking/121.52049,25.02088;121.523353, 25.02550?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.52049,25.02088;121.523353, 25.02550?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
建國南路一段/濟南路三段口(東南側),"Sec. 1, Jianguo S. Rd. / Sec. 3, Jinan Rd. intersection",28,BL14,527.5383101,TPE0354,354,TPE,建國濟南路口,Jianguo & Jinan Intersection,25.040033,121.538084,25.041783,121.53368,"https://api.mapbox.com/directions/v5/mapbox/walking/121.538084,25.040033;121.53368, 25.041783?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q","https://api.mapbox.com/directions/v5/mapbox/walking/121.538084,25.040033;121.53368, 25.041783?access_token=pk.eyJ1IjoiZ3JhbnRhYmM5OSIsImEiOiJjamhoZ2VrMGcxdDdmM2FwM3U2emkxZDBjIn0.RFRCH0jQOLFTAK7g93VM7Q"
